Comunidades y Ciudades Autónomas;Edad;Sexo;Periodo;Total
06 Cantabria;55 y más años;Ambos sexos;2015T4;12,43
06 Cantabria;55 y más años;Ambos sexos;2015T3;11,07
06 Cantabria;55 y más años;Ambos sexos;2015T2;12,54
06 Cantabria;55 y más años;Ambos sexos;2015T1;13,78
06 Cantabria;55 y más años;Ambos sexos;2014T4;16,13
06 Cantabria;55 y más años;Ambos sexos;2014T3;15,29
06 Cantabria;55 y más años;Ambos sexos;2014T2;12,86
06 Cantabria;55 y más años;Ambos sexos;2014T1;13,55
06 Cantabria;55 y más años;Ambos sexos;2013T4;11,52
06 Cantabria;55 y más años;Ambos sexos;2013T3;11,13
06 Cantabria;55 y más años;Ambos sexos;2013T2;14,45
06 Cantabria;55 y más años;Ambos sexos;2013T1;13,59
06 Cantabria;55 y más años;Ambos sexos;2012T4;11,10
06 Cantabria;55 y más años;Ambos sexos;2012T3;10,63
06 Cantabria;55 y más años;Ambos sexos;2012T2;8,62
06 Cantabria;55 y más años;Ambos sexos;2012T1;12,45
06 Cantabria;55 y más años;Ambos sexos;2011T4;9,66
06 Cantabria;55 y más años;Ambos sexos;2011T3;10,52
06 Cantabria;55 y más años;Ambos sexos;2011T2;12,04
06 Cantabria;55 y más años;Ambos sexos;2011T1;9,29
06 Cantabria;55 y más años;Ambos sexos;2010T4;8,29
06 Cantabria;55 y más años;Ambos sexos;2010T3;10,50
06 Cantabria;55 y más años;Ambos sexos;2010T2;8,86
06 Cantabria;55 y más años;Ambos sexos;2010T1;9,69
07 Castilla y León;Menores de 25 años;Ambos sexos;2020T3;36,44
07 Castilla y León;Menores de 25 años;Ambos sexos;2020T2;37,29
07 Castilla y León;Menores de 25 años;Ambos sexos;2020T1;32,69
07 Castilla y León;Menores de 25 años;Ambos sexos;2019T4;27,27
07 Castilla y León;Menores de 25 años;Ambos sexos;2019T3;25,82
07 Castilla y León;Menores de 25 años;Ambos sexos;2019T2;33,60
07 Castilla y León;Menores de 25 años;Ambos sexos;2019T1;32,22
07 Castilla y León;Menores de 25 años;Ambos sexos;2018T4;25,47
07 Castilla y León;Menores de 25 años;Ambos sexos;2018T3;27,52
07 Castilla y León;Menores de 25 años;Ambos sexos;2018T2;28,28
07 Castilla y León;Menores de 25 años;Ambos sexos;2018T1;32,09
07 Castilla y León;Menores de 25 años;Ambos sexos;2017T4;32,26
07 Castilla y León;Menores de 25 años;Ambos sexos;2017T3;34,80
07 Castilla y León;Menores de 25 años;Ambos sexos;2017T2;41,69
07 Castilla y León;Menores de 25 años;Ambos sexos;2017T1;36,05
07 Castilla y León;Menores de 25 años;Ambos sexos;2016T4;34,83
07 Castilla y León;Menores de 25 años;Ambos sexos;2016T3;34,14
07 Castilla y León;Menores de 25 años;Ambos sexos;2016T2;42,52
07 Castilla y León;Menores de 25 años;Ambos sexos;2016T1;44,79
07 Castilla y León;Menores de 25 años;Ambos sexos;2015T4;44,31
07 Castilla y León;Menores de 25 años;Ambos sexos;2015T3;44,65
07 Castilla y León;Menores de 25 años;Ambos sexos;2015T2;50,10
07 Castilla y León;Menores de 25 años;Ambos sexos;2015T1;53,54
07 Castilla y León;Menores de 25 años;Ambos sexos;2014T4;53,52
07 Castilla y León;Menores de 25 años;Ambos sexos;2014T3;47,43
07 Castilla y León;Menores de 25 años;Ambos sexos;2014T2;51,18
07 Castilla y León;Menores de 25 años;Ambos sexos;2014T1;49,80
07 Castilla y León;Menores de 25 años;Ambos sexos;2013T4;50,20
07 Castilla y León;Menores de 25 años;Ambos sexos;2013T3;48,03
07 Castilla y León;Menores de 25 años;Ambos sexos;2013T2;49,97
07 Castilla y León;Menores de 25 años;Ambos sexos;2013T1;50,81
07 Castilla y León;Menores de 25 años;Ambos sexos;2012T4;47,66
07 Castilla y León;Menores de 25 años;Ambos sexos;2012T3;45,87
07 Castilla y León;Menores de 25 años;Ambos sexos;2012T2;48,63
07 Castilla y León;Menores de 25 años;Ambos sexos;2012T1;50,42
07 Castilla y León;Menores de 25 años;Ambos sexos;2011T4;42,41
07 Castilla y León;Menores de 25 años;Ambos sexos;2011T3;37,77
07 Castilla y León;Menores de 25 años;Ambos sexos;2011T2;35,10
07 Castilla y León;Menores de 25 años;Ambos sexos;2011T1;39,35
07 Castilla y León;Menores de 25 años;Ambos sexos;2010T4;35,24
07 Castilla y León;Menores de 25 años;Ambos sexos;2010T3;32,08
07 Castilla y León;Menores de 25 años;Ambos sexos;2010T2;35,96
07 Castilla y León;Menores de 25 años;Ambos sexos;2010T1;32,76
07 Castilla y León;25 y más años;Ambos sexos;2020T3;10,98
07 Castilla y León;25 y más años;Ambos sexos;2020T2;11,04
07 Castilla y León;25 y más años;Ambos sexos;2020T1;10,57
07 Castilla y León;25 y más años;Ambos sexos;2019T4;10,29
07 Castilla y León;25 y más años;Ambos sexos;2019T3;10,19
07 Castilla y León;25 y más años;Ambos sexos;2019T2;10,49
07 Castilla y León;25 y más años;Ambos sexos;2019T1;11,37
07 Castilla y León;25 y más años;Ambos sexos;2018T4;10,43
07 Castilla y León;25 y más años;Ambos sexos;2018T3;10,29
07 Castilla y León;25 y más años;Ambos sexos;2018T2;11,09
07 Castilla y León;25 y más años;Ambos sexos;2018T1;12,93
07 Castilla y León;25 y más años;Ambos sexos;2017T4;12,72
07 Castilla y León;25 y más años;Ambos sexos;2017T3;11,66
07 Castilla y León;25 y más años;Ambos sexos;2017T2;12,92
07 Castilla y León;25 y más años;Ambos sexos;2017T1;14,10
07 Castilla y León;25 y más años;Ambos sexos;2016T4;13,72
07 Castilla y León;25 y más años;Ambos sexos;2016T3;12,68
07 Castilla y León;25 y más años;Ambos sexos;2016T2;14,68
07 Castilla y León;25 y más años;Ambos sexos;2016T1;16,86
07 Castilla y León;25 y más años;Ambos sexos;2015T4;16,09
07 Castilla y León;25 y más años;Ambos sexos;2015T3;14,78
07 Castilla y León;25 y más años;Ambos sexos;2015T2;16,76
07 Castilla y León;25 y más años;Ambos sexos;2015T1;18,58
07 Castilla y León;25 y más años;Ambos sexos;2014T4;18,36
07 Castilla y León;25 y más años;Ambos sexos;2014T3;17,61
07 Castilla y León;25 y más años;Ambos sexos;2014T2;19,46
07 Castilla y León;25 y más años;Ambos sexos;2014T1;20,64
07 Castilla y León;25 y más años;Ambos sexos;2013T4;20,29
07 Castilla y León;25 y más años;Ambos sexos;2013T3;19,04
07 Castilla y León;25 y más años;Ambos sexos;2013T2;19,44
07 Castilla y León;25 y más años;Ambos sexos;2013T1;20,93
07 Castilla y León;25 y más años;Ambos sexos;2012T4;18,97
07 Castilla y León;25 y más años;Ambos sexos;2012T3;17,25
07 Castilla y León;25 y más años;Ambos sexos;2012T2;17,77
07 Castilla y León;25 y más años;Ambos sexos;2012T1;17,25
07 Castilla y León;25 y más años;Ambos sexos;2011T4;15,32
07 Castilla y León;25 y más años;Ambos sexos;2011T3;14,40
07 Castilla y León;25 y más años;Ambos sexos;2011T2;14,99
07 Castilla y León;25 y más años;Ambos sexos;2011T1;15,77
07 Castilla y León;25 y más años;Ambos sexos;2010T4;14,13
07 Castilla y León;25 y más años;Ambos sexos;2010T3;13,63
07 Castilla y León;25 y más años;Ambos sexos;2010T2;14,72
07 Castilla y León;25 y más años;Ambos sexos;2010T1;14,48
07 Castilla y León;De 16 a 19 años;Ambos sexos;2020T3;46,22
07 Castilla y León;De 16 a 19 años;Ambos sexos;2020T2;53,87
07 Castilla y León;De 16 a 19 años;Ambos sexos;2020T1;47,10
07 Castilla y León;De 16 a 19 años;Ambos sexos;2019T4;48,67
07 Castilla y León;De 16 a 19 años;Ambos sexos;2019T3;35,52
07 Castilla y León;De 16 a 19 años;Ambos sexos;2019T2;34,83
07 Castilla y León;De 16 a 19 años;Ambos sexos;2019T1;39,80
07 Castilla y León;De 16 a 19 años;Ambos sexos;2018T4;41,77
07 Castilla y León;De 16 a 19 años;Ambos sexos;2018T3;41,07
07 Castilla y León;De 16 a 19 años;Ambos sexos;2018T2;39,02
07 Castilla y León;De 16 a 19 años;Ambos sexos;2018T1;46,85
07 Castilla y León;De 16 a 19 años;Ambos sexos;2017T4;49,31
07 Castilla y León;De 16 a 19 años;Ambos sexos;2017T3;51,47
07 Castilla y León;De 16 a 19 años;Ambos sexos;2017T2;77,73
07 Castilla y León;De 16 a 19 años;Ambos sexos;2017T1;52,14
07 Castilla y León;De 16 a 19 años;Ambos sexos;2016T4;59,69
07 Castilla y León;De 16 a 19 años;Ambos sexos;2016T3;45,64
07 Castilla y León;De 16 a 19 años;Ambos sexos;2016T2;65,66
07 Castilla y León;De 16 a 19 años;Ambos sexos;2016T1;59,62
07 Castilla y León;De 16 a 19 años;Ambos sexos;2015T4;60,12
07 Castilla y León;De 16 a 19 años;Ambos sexos;2015T3;63,54
07 Castilla y León;De 16 a 19 años;Ambos sexos;2015T2;73,21
07 Castilla y León;De 16 a 19 años;Ambos sexos;2015T1;74,40
07 Castilla y León;De 16 a 19 años;Ambos sexos;2014T4;70,54
07 Castilla y León;De 16 a 19 años;Ambos sexos;2014T3;60,20
07 Castilla y León;De 16 a 19 años;Ambos sexos;2014T2;65,98
07 Castilla y León;De 16 a 19 años;Ambos sexos;2014T1;66,99
07 Castilla y León;De 16 a 19 años;Ambos sexos;2013T4;77,71
07 Castilla y León;De 16 a 19 años;Ambos sexos;2013T3;72,32
07 Castilla y León;De 16 a 19 años;Ambos sexos;2013T2;66,27
07 Castilla y León;De 16 a 19 años;Ambos sexos;2013T1;71,08
07 Castilla y León;De 16 a 19 años;Ambos sexos;2012T4;61,74
07 Castilla y León;De 16 a 19 años;Ambos sexos;2012T3;61,67
07 Castilla y León;De 16 a 19 años;Ambos sexos;2012T2;75,52
07 Castilla y León;De 16 a 19 años;Ambos sexos;2012T1;73,69
07 Castilla y León;De 16 a 19 años;Ambos sexos;2011T4;59,79
07 Castilla y León;De 16 a 19 años;Ambos sexos;2011T3;53,94
07 Castilla y León;De 16 a 19 años;Ambos sexos;2011T2;45,29
07 Castilla y León;De 16 a 19 años;Ambos sexos;2011T1;50,65
07 Castilla y León;De 16 a 19 años;Ambos sexos;2010T4;50,45
07 Castilla y León;De 16 a 19 años;Ambos sexos;2010T3;47,44
07 Castilla y León;De 16 a 19 años;Ambos sexos;2010T2;46,70
07 Castilla y León;De 16 a 19 años;Ambos sexos;2010T1;46,41
07 Castilla y León;De 20 a 24 años;Ambos sexos;2020T3;34,34
07 Castilla y León;De 20 a 24 años;Ambos sexos;2020T2;34,51
07 Castilla y León;De 20 a 24 años;Ambos sexos;2020T1;29,58
07 Castilla y León;De 20 a 24 años;Ambos sexos;2019T4;22,57
07 Castilla y León;De 20 a 24 años;Ambos sexos;2019T3;23,32
07 Castilla y León;De 20 a 24 años;Ambos sexos;2019T2;33,29
07 Castilla y León;De 20 a 24 años;Ambos sexos;2019T1;30,56
07 Castilla y León;De 20 a 24 años;Ambos sexos;2018T4;22,52
07 Castilla y León;De 20 a 24 años;Ambos sexos;2018T3;24,45
07 Castilla y León;De 20 a 24 años;Ambos sexos;2018T2;26,04
07 Castilla y León;De 20 a 24 años;Ambos sexos;2018T1;29,41
07 Castilla y León;De 20 a 24 años;Ambos sexos;2017T4;29,35
07 Castilla y León;De 20 a 24 años;Ambos sexos;2017T3;31,32
07 Castilla y León;De 20 a 24 años;Ambos sexos;2017T2;35,17
07 Castilla y León;De 20 a 24 años;Ambos sexos;2017T1;33,63
07 Castilla y León;De 20 a 24 años;Ambos sexos;2016T4;30,19
07 Castilla y León;De 20 a 24 años;Ambos sexos;2016T3;32,18
07 Castilla y León;De 20 a 24 años;Ambos sexos;2016T2;38,22
07 Castilla y León;De 20 a 24 años;Ambos sexos;2016T1;42,71
07 Castilla y León;De 20 a 24 años;Ambos sexos;2015T4;41,82
07 Castilla y León;De 20 a 24 años;Ambos sexos;2015T3;40,74
07 Castilla y León;De 20 a 24 años;Ambos sexos;2015T2;45,80
07 Castilla y León;De 20 a 24 años;Ambos sexos;2015T1;49,53
07 Castilla y León;De 20 a 24 años;Ambos sexos;2014T4;50,43
07 Castilla y León;De 20 a 24 años;Ambos sexos;2014T3;45,47
07 Castilla y León;De 20 a 24 años;Ambos sexos;2014T2;48,66
07 Castilla y León;De 20 a 24 años;Ambos sexos;2014T1;46,80
07 Castilla y León;De 20 a 24 años;Ambos sexos;2013T4;45,63
07 Castilla y León;De 20 a 24 años;Ambos sexos;2013T3;44,00
07 Castilla y León;De 20 a 24 años;Ambos sexos;2013T2;47,38
07 Castilla y León;De 20 a 24 años;Ambos sexos;2013T1;47,37
07 Castilla y León;De 20 a 24 años;Ambos sexos;2012T4;45,18
07 Castilla y León;De 20 a 24 años;Ambos sexos;2012T3;42,96
07 Castilla y León;De 20 a 24 años;Ambos sexos;2012T2;44,09
07 Castilla y León;De 20 a 24 años;Ambos sexos;2012T1;46,54
07 Castilla y León;De 20 a 24 años;Ambos sexos;2011T4;39,91
07 Castilla y León;De 20 a 24 años;Ambos sexos;2011T3;33,80
07 Castilla y León;De 20 a 24 años;Ambos sexos;2011T2;32,73
07 Castilla y León;De 20 a 24 años;Ambos sexos;2011T1;37,05
07 Castilla y León;De 20 a 24 años;Ambos sexos;2010T4;32,00
07 Castilla y León;De 20 a 24 años;Ambos sexos;2010T3;27,76
07 Castilla y León;De 20 a 24 años;Ambos sexos;2010T2;33,53
07 Castilla y León;De 20 a 24 años;Ambos sexos;2010T1;30,27
07 Castilla y León;De 25 a 54 años;Ambos sexos;2020T3;11,69
07 Castilla y León;De 25 a 54 años;Ambos sexos;2020T2;11,91
07 Castilla y León;De 25 a 54 años;Ambos sexos;2020T1;10,58
07 Castilla y León;De 25 a 54 años;Ambos sexos;2019T4;10,42
07 Castilla y León;De 25 a 54 años;Ambos sexos;2019T3;10,45
07 Castilla y León;De 25 a 54 años;Ambos sexos;2019T2;10,55
07 Castilla y León;De 25 a 54 años;Ambos sexos;2019T1;11,58
07 Castilla y León;De 25 a 54 años;Ambos sexos;2018T4;10,73
07 Castilla y León;De 25 a 54 años;Ambos sexos;2018T3;11,01
07 Castilla y León;De 25 a 54 años;Ambos sexos;2018T2;11,29
07 Castilla y León;De 25 a 54 años;Ambos sexos;2018T1;13,27
07 Castilla y León;De 25 a 54 años;Ambos sexos;2017T4;13,15
07 Castilla y León;De 25 a 54 años;Ambos sexos;2017T3;11,98
07 Castilla y León;De 25 a 54 años;Ambos sexos;2017T2;13,63
07 Castilla y León;De 25 a 54 años;Ambos sexos;2017T1;14,79
07 Castilla y León;De 25 a 54 años;Ambos sexos;2016T4;14,62
07 Castilla y León;De 25 a 54 años;Ambos sexos;2016T3;13,16
07 Castilla y León;De 25 a 54 años;Ambos sexos;2016T2;15,13
07 Castilla y León;De 25 a 54 años;Ambos sexos;2016T1;17,76
07 Castilla y León;De 25 a 54 años;Ambos sexos;2015T4;16,98
07 Castilla y León;De 25 a 54 años;Ambos sexos;2015T3;15,37
07 Castilla y León;De 25 a 54 años;Ambos sexos;2015T2;17,55
07 Castilla y León;De 25 a 54 años;Ambos sexos;2015T1;19,38
07 Castilla y León;De 25 a 54 años;Ambos sexos;2014T4;18,98
07 Castilla y León;De 25 a 54 años;Ambos sexos;2014T3;18,16
07 Castilla y León;De 25 a 54 años;Ambos sexos;2014T2;20,27
07 Castilla y León;De 25 a 54 años;Ambos sexos;2014T1;21,38
07 Castilla y León;De 25 a 54 años;Ambos sexos;2013T4;21,54
07 Castilla y León;De 25 a 54 años;Ambos sexos;2013T3;19,79
07 Castilla y León;De 25 a 54 años;Ambos sexos;2013T2;20,21
07 Castilla y León;De 25 a 54 años;Ambos sexos;2013T1;21,64
07 Castilla y León;De 25 a 54 años;Ambos sexos;2012T4;19,78
07 Castilla y León;De 25 a 54 años;Ambos sexos;2012T3;17,94
07 Castilla y León;De 25 a 54 años;Ambos sexos;2012T2;18,74
07 Castilla y León;De 25 a 54 años;Ambos sexos;2012T1;18,11
07 Castilla y León;De 25 a 54 años;Ambos sexos;2011T4;16,23
07 Castilla y León;De 25 a 54 años;Ambos sexos;2011T3;15,03
07 Castilla y León;De 25 a 54 años;Ambos sexos;2011T2;15,81
07 Castilla y León;De 25 a 54 años;Ambos sexos;2011T1;16,69
07 Castilla y León;De 25 a 54 años;Ambos sexos;2010T4;14,95
07 Castilla y León;De 25 a 54 años;Ambos sexos;2010T3;14,25
07 Castilla y León;De 25 a 54 años;Ambos sexos;2010T2;15,33
07 Castilla y León;De 25 a 54 años;Ambos sexos;2010T1;15,04
07 Castilla y León;55 y más años;Ambos sexos;2020T3;8,62
07 Castilla y León;55 y más años;Ambos sexos;2020T2;8,16
07 Castilla y León;55 y más años;Ambos sexos;2020T1;10,54
07 Castilla y León;55 y más años;Ambos sexos;2019T4;9,88
07 Castilla y León;55 y más años;Ambos sexos;2019T3;9,34
07 Castilla y León;55 y más años;Ambos sexos;2019T2;10,30
07 Castilla y León;55 y más años;Ambos sexos;2019T1;10,65
07 Castilla y León;55 y más años;Ambos sexos;2018T4;9,39
07 Castilla y León;55 y más años;Ambos sexos;2018T3;7,73
07 Castilla y León;55 y más años;Ambos sexos;2018T2;10,36
07 Castilla y León;55 y más años;Ambos sexos;2018T1;11,64
07 Castilla y León;55 y más años;Ambos sexos;2017T4;11,14
07 Castilla y León;55 y más años;Ambos sexos;2017T3;10,47
07 Castilla y León;55 y más años;Ambos sexos;2017T2;10,21
07 Castilla y León;55 y más años;Ambos sexos;2017T1;11,43
07 Castilla y León;55 y más años;Ambos sexos;2016T4;10,25
07 Castilla y León;55 y más años;Ambos sexos;2016T3;10,85
07 Castilla y León;55 y más años;Ambos sexos;2016T2;12,93
07 Castilla y León;55 y más años;Ambos sexos;2016T1;13,22
07 Castilla y León;55 y más años;Ambos sexos;2015T4;12,33
07 Castilla y León;55 y más años;Ambos sexos;2015T3;12,27
07 Castilla y León;55 y más años;Ambos sexos;2015T2;13,30
07 Castilla y León;55 y más años;Ambos sexos;2015T1;14,97
07 Castilla y León;55 y más años;Ambos sexos;2014T4;15,47
07 Castilla y León;55 y más años;Ambos sexos;2014T3;15,07
07 Castilla y León;55 y más años;Ambos sexos;2014T2;15,65
07 Castilla y León;55 y más años;Ambos sexos;2014T1;17,00
07 Castilla y León;55 y más años;Ambos sexos;2013T4;14,04
07 Castilla y León;55 y más años;Ambos sexos;2013T3;15,29
07 Castilla y León;55 y más años;Ambos sexos;2013T2;15,54
07 Castilla y León;55 y más años;Ambos sexos;2013T1;17,25
07 Castilla y León;55 y más años;Ambos sexos;2012T4;14,71
07 Castilla y León;55 y más años;Ambos sexos;2012T3;13,67
07 Castilla y León;55 y más años;Ambos sexos;2012T2;12,53
07 Castilla y León;55 y más años;Ambos sexos;2012T1;12,47
07 Castilla y León;55 y más años;Ambos sexos;2011T4;10,37
07 Castilla y León;55 y más años;Ambos sexos;2011T3;10,94
07 Castilla y León;55 y más años;Ambos sexos;2011T2;10,47
07 Castilla y León;55 y más años;Ambos sexos;2011T1;10,45
07 Castilla y León;55 y más años;Ambos sexos;2010T4;9,21
07 Castilla y León;55 y más años;Ambos sexos;2010T3;10,05
07 Castilla y León;55 y más años;Ambos sexos;2010T2;11,21
07 Castilla y León;55 y más años;Ambos sexos;2010T1;11,05
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2020T3;40,43
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2020T2;40,26
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2020T1;40,17
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2019T4;36,44
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2019T3;39,04
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2019T2;42,05
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2019T1;38,78
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2018T4;41,74
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2018T3;43,02
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2018T2;44,88
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2018T1;43,59
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2017T4;46,08
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2017T3;37,59
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2017T2;48,41
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2017T1;45,73
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2016T4;50,84
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2016T3;47,46
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2016T2;51,21
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2016T1;54,36
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2015T4;54,14
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2015T3;52,77
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2015T2;58,72
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2015T1;63,45
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2014T4;62,32
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2014T3;58,60
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2014T2;61,80
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2014T1;63,00
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2013T4;58,21
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2013T3;60,52
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2013T2;63,33
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2013T1;63,67
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2012T4;56,71
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2012T3;52,89
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2012T2;56,96
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2012T1;51,87
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2011T4;47,90
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2011T3;46,51
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2011T2;48,13
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2011T1;48,31
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2010T4;43,95
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2010T3;41,90
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2010T2;44,43
08 Castilla - La Mancha;Menores de 25 años;Ambos sexos;2010T1;41,33
08 Castilla - La Mancha;25 y más años;Ambos sexos;2020T3;16,70
08 Castilla - La Mancha;25 y más años;Ambos sexos;2020T2;15,36
08 Castilla - La Mancha;25 y más años;Ambos sexos;2020T1;16,51
08 Castilla - La Mancha;25 y más años;Ambos sexos;2019T4;15,06
08 Castilla - La Mancha;25 y más años;Ambos sexos;2019T3;14,20
08 Castilla - La Mancha;25 y más años;Ambos sexos;2019T2;14,47
08 Castilla - La Mancha;25 y más años;Ambos sexos;2019T1;14,05
08 Castilla - La Mancha;25 y más años;Ambos sexos;2018T4;14,23
08 Castilla - La Mancha;25 y más años;Ambos sexos;2018T3;14,56
08 Castilla - La Mancha;25 y más años;Ambos sexos;2018T2;17,07
08 Castilla - La Mancha;25 y más años;Ambos sexos;2018T1;18,94
08 Castilla - La Mancha;25 y más años;Ambos sexos;2017T4;17,60
08 Castilla - La Mancha;25 y más años;Ambos sexos;2017T3;17,04
08 Castilla - La Mancha;25 y más años;Ambos sexos;2017T2;20,22
08 Castilla - La Mancha;25 y más años;Ambos sexos;2017T1;20,74
08 Castilla - La Mancha;25 y más años;Ambos sexos;2016T4;19,85
08 Castilla - La Mancha;25 y más años;Ambos sexos;2016T3;20,65
